id,date,label,text
1113437257493561344,2019-04-03 21:45,immigration,"Congress must get together and immediately eliminate the loopholes at the Border! If no action, Border, or large sections of Border, will close. This is a National Emergency!"
1104499701016133634,2019-03-10 05:50,immigration,"I hope the grandstanding Governor of California is able to spend his very highly taxed citizens money on asylum holds more efficiently than money has been spent on the so-called Fast Train, which is $Billions over budget & in total disarray. Time to reduce taxes in California!"
1111655194658508800,2019-03-29 23:43,immigration,"....the Border, or large sections of the Border, next week. This would be so easy for Mexico to do, but they just take our money and “talk.” Besides, we lose so much money with them, especially when you add in drug trafficking etc.), that the Border closing would be a good thing!"
1119341792460247040,2019-04-20 04:47,other,"....big, fat, waste of time, energy and money - $30,000,000 to be exact. It is now finally time to turn the tables and bring justice to some very sick and dangerous people who have committed very serious crimes, perhaps even Spying or Treason. This should never happen again!"
1113951140650074120,2019-04-05 07:47,immigration,.@ByronYork: “How bad does border have to be for Democrats to admit it's an emergency?” https://t.co/6LOPQQEKtP
1137155056044826626,2019-06-08 08:31,other,"I am pleased to inform you that The United States of America has reached a signed agreement with Mexico. The Tariffs scheduled to be implemented by the U.S. on Monday, against Mexico, are hereby indefinitely suspended. Mexico, in turn, has agreed to take strong measures to...."
1174836342552969217,2019-09-20 08:03,other,Nice meeting with Mark Zuckerberg of @Facebook in the Oval Office today. https://t.co/k5ofQREfOc https://t.co/jNt93F2BsG
1091029180521897984,2019-02-01 01:43,immigration,"Very sadly, Murder cases in Mexico in 2018 rose 33% from 2017, to 33,341. This is a big contributor to the Humanitarian Crisis taking place on our Southern Border and then spreading throughout our Country. Worse even than Afghanistan. Much caused by DRUGS. Wall is being built!"
1146501821579583488,2019-07-04 03:31,immigration,".....came from, and in far safer conditions. No matter how good things actually look, even if perfect, the Democrat visitors will act shocked & aghast at how terrible things are. Just Pols. If they really want to fix them, change the Immigration Laws and Loopholes. So easy to do!"
1134921830773469184,2019-06-02 04:37,immigration,"...travesty that is taking place in allowing millions of people to easily meander through their country and INVADE the U.S., not to mention the Drugs & Human Trafficking pouring in through Mexico. Are the Drug Lords, Cartels & Coyotes really running Mexico? We will soon find out!"
1162090952170844164,2019-08-15 14:57,other,"Andrew, thank you! We will never forgive or forget.https://twitter.com/KellyannePolls/status/1162041355889254400 …"
1205102300785729537,2019-12-12 06:29,other,A fantastic night in Pennsylvania!https://twitter.com/realDonaldTrump/status/1204578501409554437 …
1160665443142643718,2019-08-12 05:33,other,"So funny to watch Little Donny Deutsch on TV with his own failing show. When I did The Apprentice, Donny would call me (along with @ErinBurnett & others) and BEG to be on that VERY successful show. He had the TV “bug” & I would let him come on though he (& Erin) had very little.."
1111611173131165697,2019-03-29 20:48,other,"On this Vietnam War Veterans Day, we celebrate the brave Vietnam Veterans and all of America’s Veterans. Thank you for your service to our great Nation!"
1084121557193146368,2019-01-13 00:14,immigration,We have a massive Humanitarian Crisis at our Southern Border. We will be out for a long time unless the Democrats come back from their “vacations” and get back to work. I am in the White House ready to sign!
1138789726771732480,2019-06-12 20:46,other,"The Fake News has never been more dishonest than it is today. Thank goodness we can fight back on Social Media. Their new weapon of choice is Fake Polling, sometimes referred to as Suppression Polls (they suppress the numbers). Had it in 2016, but this is worse....."
1191218806468820994,2019-11-04 13:01,other,"Great Republican Geary Higgins has my complete and total Endorsement for Virginia Senate, 13th District. He is strong on Crime, the Border, our Military, Cutting Taxes, and protecting your 2nd Amendment. Dem John Bell will take your guns & raise your taxes. Vote for Geary Higgins"
1115787055722790912,2019-04-10 09:22,immigration,The Democrats must end the loopholes on immigration. So easy to solve!
1210783484748255234,2019-12-28 12:44,immigration,The Wall is funded & being built! https://t.co/84BOxKr2Eo
1149661697675681792,2019-07-12 20:48,other,"....companies to come to the USA and to get companies that have left us for other lands to COME BACK HOME. We  stupidly lost 30% of our auto business to Mexico. If the Tariffs went on at the higher level, they would all come back, and fast. But very happy with the deal I made,..."
1094718856197799936,2019-02-11 06:04,other,"Well, it happened again. Amy Klobuchar announced that she is running for President, talking proudly of fighting global warming while standing in a virtual blizzard of snow, ice and freezing temperatures. Bad timing. By the end of her speech she looked like a Snowman(woman)!"
1086987568074424320,2019-01-20 22:03,immigration,"Wow, just heard that my poll numbers with Hispanics has gone up 19%, to 50%. That is because they know the Border issue better than anyone, and they want Security, which can only be gotten with a Wall."
1165396581836840961,2019-08-25 06:52,other,Thank you both. Sooo nice! https://t.co/Fo2CLjc9YZ
1134832749855039489,2019-06-01 22:43,other,"Spoke to Virginia Governor @RalphNortham last night, and the Mayor and Vice Mayor of Virginia Beach this morning, to offer condolences to that great community. The Federal Government is there, and will be, for whatever they may need. God bless the families and all!"
1134120831389392896,2019-05-30 23:34,other,"Robert Mueller came to the Oval Office (along with other potential candidates) seeking to be named the Director of the FBI. He had already been in that position for 12 years, I told him NO. The next day he was named Special Counsel - A total Conflict of Interest. NICE!"
1137329348409778177,2019-06-08 20:03,other,MEXICO HAS AGREED TO IMMEDIATELY BEGIN BUYING LARGE QUANTITIES OF AGRICULTURAL PRODUCT FROM OUR GREAT PATRIOT FARMERS!
1178648670583042048,2019-09-30 07:31,other,"“After many years, the United States is finally waking up to Beijing’s plans and ambitions to pass us as the dominant economic & military superpower in the 21st Century. What’s happening now is that the U.S. is finally responding (thank you President Trump). This is taking....."
1145097774402342912,2019-06-30 06:32,other,"I had a great meeting with President Xi of China yesterday, far better than expected. I agreed not to increase the already existing Tariffs that we charge China while we continue to negotiate. China has agreed that, during the negotiation, they will begin purchasing large....."
1173568871481171974,2019-09-16 20:06,other,"“The New York Times walks back report on Kavanaugh assault claim.” @foxandfriends  The one who is actually being assaulted is Justice Kavanaugh - Assaulted by lies and Fake News! This is all about the LameStream Media working with their partner, the Dems."
1208228281402757121,2019-12-21 11:30,other,"Last year I signed legislation that gives our Veterans CHOICE, through private providers, and at urgent care facilities! Today we fully funded this $10 billion a year effort that gets our brave Veterans care quickly, and close to home."
1127898588565135360,2019-05-13 19:29,other,"Has anyone noticed that all the Boston @RedSox have done is WIN since coming to the White House! Others also have done very well. The White House visit is becoming the opposite of being on the cover of Sports Illustrated! By the way, the Boston players were GREAT guys!"
1197954042342719488,2019-11-22 13:04,other,"...While we had the first prescription drug price decrease in 50 years, Americans still pay far too much for drugs – other countries pay far less – that is WRONG! We will soon be putting more options on the table..."
1203387348274360322,2019-12-08 02:54,other,"Hard to believe, but if Nancy Pelosi had put our great Trade Deal with Mexico and Canada, USMCA, up for a vote long ago, our economy would be even better. If she doesn’t move quickly, it will collapse!"
1135141467062771713,2019-06-02 19:09,immigration,The Democrats are doing nothing on the Border to address the Humanitarian and National Security Crisis! Could be fixed so easily if they would vote with Republicans to fix the loopholes.
1163238629730373632,2019-08-19 07:57,other,"The New York Times will be out of business soon after I leave office, hopefully in 6 years. They have Zero credibility and are losing a fortune, even now, especially after their massive unfunded liability. I’m fairly certain they’ll endorse me just to keep it all going!"
1156152107893960705,2019-07-30 18:38,immigration,"Somali refugees arresed in Tucson on way to Egypt. They were in touch with an agent posing as a terrorist. One of them stated, “The best wake up call is Islamic State to get victory or another 9/11.” Get smart people! #MAGA #KAG @foxandfriends"
1150766496462921728,2019-07-15 21:58,other,"....they are Anti-Semitic, they are Anti-America, we don’t need to know anything about them personally, talk about their policies. I think they are American citizens who are duly elected that are running on an agenda that is disgusting, that the American people will reject......"
1166711517536030720,2019-08-28 08:57,other,"....are all in for the Open Border Socialists (or beyond). Fox hires “give Hillary the questions” @ donnabrazile, Juan Williams and low ratings Shep Smith. HOPELESS & CLUELESS! They should go all the way LEFT and I will still find a way to Win - That’s what I do, Win. Too Bad!...."
1135150117252673536,2019-06-02 19:44,immigration,"People have been saying for years that we should talk to Mexico. The problem is that Mexico is an “abuser” of the United States, taking but never giving. It has been this way for decades. Either they stop the invasion of our Country by Drug Dealers, Cartels, Human Traffickers...."
1083554843627868160,2019-01-11 10:43,other,When I took the Oath of Office.... https://t.co/GDhIqteKpv
1102233209708924930,2019-03-03 23:44,other,"...said was a total lie, but Fake Media won’t show it. I am an innocent man being persecuted by some very bad, conflicted & corrupt people in a Witch Hunt that is illegal & should never have been allowed to start - And only because I won the Election! Despite this, great success!"
1169981019228913664,2019-09-06 09:29,other,"....This nonsense has never happened to another President. Four days of corrupt reporting, still without an apology. But there are many things that the Fake News Media has not apologized to me for, like the Witch Hunt, or SpyGate! The LameStream Media and their Democrat....."
1111212351204835328,2019-03-28 18:24,immigration,"Mexico is doing NOTHING to help stop the flow of illegal immigrants to our Country. They are all talk and no action. Likewise, Honduras, Guatemala and El Salvador have taken our money for years, and do Nothing. The Dems don’t care, such BAD laws. May close the Southern Border!"
1167552549974675458,2019-08-31 05:39,other,"The Great State of North Carolina has EARLY VOTING for a very important Congressional (Ninth) race. Please vote early (now), or on Election Day, September 10th, for Dan Bishop, a great guy. His opponent wants Open Borders, Sanctuary Cities & is weak on Crime, Military & Vets!"
1191708902041227264,2019-11-05 21:28,other,"This is the time for Mexico, with the help of the United States, to wage WAR on the drug cartels and wipe them off the face of the earth. We merely await a call from your great new president!"
1156938785189441536,2019-08-01 22:44,other,"BIG RALLY tonight in Cincinnati, Ohio. See you there! P.S. Our Country is doing GREAT!"
1114672393773912064,2019-04-07 07:33,immigration,We have redeployed 750 agents at the Southern Border’s specific Ports of Entry in order to help with the large scale surge of illegal migrants trying to make their way into the United States. This will cause traffic & commercial delays until such time as Mexico is able to use....
1166868481620492296,2019-08-29 08:21,immigration,"The  Amazon Washington Post and @CNN just did a Fake Interview on Pardons for Aids on the Wall, and that I didn’t think the Wall on the Southern Border was that important to stop Illegals wanting to come into our Country. WRONG, vitally important. Will make a BIG impact. So bad!"
1111965027483951105,2019-03-30 20:14,other,"In honor of his past service to our Country, Navy Seal #EddieGallagher will soon be moved to less restrictive confinement while he awaits his day in court. Process should move quickly! @foxandfriends @RepRalphNorman"
1168146167215079424,2019-09-01 20:58,other,"....reports are coming. Comey very vulnerable. But where is the Supreme Court. Where is Justice Roberts? If you lie to a court, you should be held in contempt. So, if you abused the FISA, you must be held accountable. I hope Justice Roberts will take action.” Jason Chaffetz, Fox"
1156702703239737346,2019-08-01 07:06,other,Very low ratings for the Democratic Debate last night — they’re desperate for Trump!
1138617323898724352,2019-06-12 09:21,other,"Beautiful afternoon in Iowa. Thank you to all of our Nation’s Farmers. May God bless you, and may God Bless America! https://t.co/VYA2bSzMWf"
1161467076621606912,2019-08-14 10:38,immigration,"Great interview of Ron Vitiello, Former Acting Ice Director, by @JesseBWatters, on @FoxNews, about all of the work that is being (& has been) done on our Southern Border. Thanks Ron, terrific job! Now if only the Democrats would fix the Loopholes & Asylum."
1211299664852598785,2019-12-29 22:55,other,Crazy Nancy Pelosi should spend more time in her decaying city and less time on the Impeachment Hoax! https://t.co/enoZZFxxmg
1173394057072205825,2019-09-16 08:31,other,"“We cannot have what happened to this President happen again.” Joe DiGenova.  “It is time for Justice to come barreling in.” @LouDobbs  Can you imagine that with everything going on in this World, the Witch Hunt, though on a respirator, is still whimpering along. A disgrace!"
1158797734394191873,2019-08-07 01:51,other,"... are NOT planning to illegally subvert the 2020 Election despite all that has been said to the contrary. It all sounded good until I watched Kevin Cernekee, a Google engineer, say terrible things about what they did in 2016 and that they want to “Make sure that Trump losses..."
1164138795475881986,2019-08-21 19:34,other,"“Thank you to Wayne Allyn Root for the very nice words. “President Trump is the greatest President for Jews and for Israel in the history of the world, not just America, he is the best President for Israel in the history of the world...and the Jewish people in Israel love him...."
1149661698829234176,2019-07-12 20:48,other,".....if Mexico produces (which I think they will). Biggest part of deal with Mexico has not yet been revealed! China is similar, except they devalue currency & subsidize companies to lessen effect of 25% Tariffs. So far, little effect to consumers. Companies will relocate to U.S."
1140392587720830976,2019-06-17 06:55,other,"Rep. Alexandria Ocasio-Cortez. “I think we have a very real risk of losing the Presidency to Donald Trump.” I agree, and that is the only reason they play the impeach card, which cannot be legally used!"
1169366511439552512,2019-09-05 05:47,other,"State Rep Greg Murphy is running for Congress in North Carolina, District 3. We really need Greg in Washington. He is great w/ the Military, our Vets, & your 2A. Strong on Crime and the Border, has had my Total Endorsement for a long time. Please vote for Greg on September 10th!"
1150883529141739520,2019-07-16 05:43,immigration,"The Obama Administration built the Cages, not the Trump Administration! DEMOCRATS MUST GIVE US THE VOTES TO CHANGE BAD IMMIGRATION LAWS."
1086984547856732161,2019-01-20 21:51,other,"Nancy, I am still thinking about the State of the Union speech, there are so many options - including doing it as per your written offer (made during the Shutdown, security is no problem), and my written acceptance. While a contract is a contract, I’ll get back to you soon!"
1089689185030758400,2019-01-28 08:58,immigration,"Never thought I’d say this but I think @johnrobertsFox and @JillianTurner @FoxNews have even less understanding of the Wall negotiations than the folks at FAKE NEWS CNN & NBC! Look to final results! Don’t know how my poll numbers are so good, especially up 19% with Hispanics?"
1083868608919420930,2019-01-12 07:29,immigration,".@CNN called a San Diego news station (@KUSINews) for negative reports on the Wall. When the station said that Walls work, CNN no longer had interest. #FakeNews https://t.co/IDyXqmDsPq"
1123033559802023936,2019-04-30 09:17,immigration,"The Coyotes and Drug Cartels are in total control of the Mexico side of the Southern Border. They have labs nearby where they make drugs to sell into the U.S. Mexico, one of the most dangerous country’s in the world, must eradicate this problem now. Also, stop the MARCH to U.S."
1200915174707859457,2019-12-01 07:11,other,Thank you to @BuckMcNeely1 and Oliver North for the nice words and thoughts in an excellent interview. Best wishes!
1153040324241088512,2019-07-22 04:33,other,"....Most importantly you have led Israel with a commitment to the values of democracy, freedom, and equal opportunity that both our nations cherish and share!"
1085154110108848128,2019-01-15 20:37,immigration,"A big new Caravan is heading up to our Southern Border from Honduras. Tell Nancy and Chuck that a drone flying around will not stop them. Only a Wall will work. Only a Wall, or Steel Barrier, will keep our Country safe! Stop playing political games and end the Shutdown!"
1090949309217075201,2019-01-31 20:25,immigration,"Very sadly, Murder cases in Mexico in 2018 rose 33% from 2017, to 33,341. This is a big contributor to the Humanitarian Crises taking place on our Southern Border and then spreading throughout our Country. Worse even than Afghanistan. Much caused by DRUGS. Wall is being built!"
1173804280190390272,2019-09-17 11:42,other,"We are all united by the same love of Country, the same devotion to family, and the same profound faith that America is blessed by the eternal grace of ALMIGHTY GOD!   Bound by these convictions, we will campaign for every vote & we will WIN the Great State of NEW MEXICO in 2020! https://t.co/BV5Wxs5GxE"
1153627260307611648,2019-07-23 19:25,other,"Newest Poll: Only 11% in favor of starting ridiculous impeachment hearings. Well, let’s see: We have the Best Economy in History, the Best Employment Numbers in History, Most People Working in History, Highest Stock Market in History, Biggest Tax and Regulation Cuts in History,.."
1197319631158988800,2019-11-21 09:03,other,"Watch @TuckerCarlson, @seanhannity, @IngrahamAngle. Big News! @FoxNews"
1179753043908268032,2019-10-03 21:40,other,"Fake News, just like the snakes and gators in the moat. The Media is deranged, they have lost their minds! https://t.co/rk26SXj4il"
1094355899194454017,2019-02-10 06:02,immigration,"The Democrats just don’t seem to want Border Security. They are fighting Border Agents recommendations. If you believe news reports, they are not offering much for the Wall. They look to be making this a campaign issue. The Wall will get built one way or the other!"
1153980875488542720,2019-07-24 18:50,other,"So Democrats and others can illegally fabricate a crime, try pinning it on a very innocent President, and when he fights back against this illegal and treasonous attack on our Country, they call It Obstruction? Wrong! Why didn’t Robert Mueller investigate the investigators?"
1097840249957466112,2019-02-19 20:48,immigration,"The failed Fast Train project in California, were the cost overruns are becoming world record setting, is hundreds of times more expensive than the desperately needed Wall!"
1104714098724519936,2019-03-10 20:02,other,"Despite the most hostile and corrupt media in the history of American politics, the Trump Administration has accomplished more in its first two years than any other Administration. Judges, biggest Tax & Regulation Cuts, V.A. Choice, Best Economy, Lowest Unemployment & much more!"
1099684406002925568,2019-02-24 22:56,immigration,"Poll: Suburban women are coming back into the Republican Party in droves “because of the Wall and Border Security. 70% support Border Security and the Wall.” Not believing the Walls are immoral line. Beverly Hallberg, Independent Women’s Forum @KatiePavlich  A great USA issue!"
1207151165894471680,2019-12-18 12:10,other,"So, if Comey & the top people in the FBI were dirty cops and cheated on the FISA Court, wouldn’t all of these phony cases have to be overturned or dismissed? They went after me with the Fake Dossier, paid for by Crooked Hillary & the DNC, which they illegally presented to FISA..."
1106279613431508992,2019-03-15 03:43,immigration,"I look forward to VETOING the just passed Democrat inspired Resolution which would OPEN BORDERS while increasing Crime, Drugs, and Trafficking in our Country. I thank all of the Strong Republicans who voted to support Border Security and our desperately needed WALL!"
1149472282584072192,2019-07-12 08:15,other,"I am not a fan of Bitcoin and other Cryptocurrencies, which are not money, and whose value is highly volatile and based on thin air. Unregulated Crypto Assets can facilitate unlawful behavior, including drug trade and other illegal activity...."
1081729046277509121,2019-01-06 09:47,immigration,"AP-NORC POLL: “Immigration among the top concerns in 2019.” People want to stop drugs and criminals at the Border. Want Border Security! Tell the Dems to do the inevitable now, rather than later. The wait is costly and dangerous!"
1161381923488436224,2019-08-14 05:00,other,"True! Without being stuck at an airport, where CNN buys (at a big price) an uninterested audience, they’ve got nothing going. @CNN is BAD for America! https://t.co/68pehXFHmx"
1164169890917433346,2019-08-21 21:38,other,"My proposal to the politically correct Automobile Companies would lower the average price of a car to consumers by more than $3000, while at the same time making the cars substantially safer. Engines would run smoother. Very little impact on the environment! Foolish executives!"
1108004465121075200,2019-03-19 21:57,other,"Facebook, Google and Twitter, not to mention the Corrupt Media, are sooo on the side of the Radical Left Democrats. But fear not, we will win anyway, just like we did before! #MAGA"
1179928359679270912,2019-10-04 09:16,other,Another big loss for the Do Nothing Dems! https://t.co/Pwp7dYdF8e
1095469449052868610,2019-02-13 07:47,immigration,"....Will be getting almost $23 BILLION for Border Security. Regardless of Wall money, it is being built as we speak!"
1113959417765146624,2019-04-05 08:19,other,"I am pleased to announce that Jovita Carranza will be nominated as the new @SBAgov Administrator. She will be replacing Linda McMahon, who has done an outstanding job. Jovita was a great Treasurer of the United States – and I look forward to her joining my Cabinet!"
1146740683119742978,2019-07-04 19:20,immigration,"So important for our Country that the very simple and basic “Are you a Citizen of the United States?” question be allowed to be asked in the 2020 Census. Department of Commerce and the Department of Justice are working very hard on this, even on the 4th of July!"
1162414717505277952,2019-08-17 01:23,other,"Senator Jim Risch of the Great State of Idaho has been an incredible supporter of our Agenda! He is tough on Crime, Strong on Borders, and will continue to fight for our Second Amendment. Jim will never let you down. He has my Full and Complete Endorsement!"
1151871835564326918,2019-07-18 23:10,immigration,"Most of the MS-13 Gang members indicted & arrested in L.A. were illegal aliens, 19 of 22. They are said to have killed many people in the most brutal fashion. They should never have been allowed in our Country for so long, 10 years. We have arrested and deported thousands...."
1137155057667989511,2019-06-08 08:31,immigration,"....stem the tide of Migration through Mexico, and to our Southern Border. This is being done to greatly reduce, or eliminate, Illegal Immigration coming from Mexico and into the United States. Details of the agreement will be released shortly by the State Department. Thank you!"
1130528709629358080,2019-05-21 01:40,other,"See you tonight at 7:00 P.M. Eastern, Montoursville, Pennsylvania! #MAGA https://t.co/Ij2AjXfRZa"
1170897587387412480,2019-09-09 11:11,other,".....the importance or passage of Criminal Justice Reform. They only talk about the minor players, or people that had nothing to do with it...And the people that so desperately sought my help when everyone else had failed, all they talk about now is Impeaching President Trump!"
1203409115373981697,2019-12-08 04:21,other,"The United States Secret Service Deputy Assistant Director, Anthony Ornato, will become my new Deputy Chief of Staff for Operations. I have worked with Tony for 3 years - he will do a fantastic job! Thank you to Dan Walsh for his great service, and congratulations to Tony!"
1167876729538400259,2019-09-01 03:08,other,"Enjoy the low gas prices over the Labor Day weekend! My energy policies have made America energy independent while keeping prices low, just like a Tax Cut. The Democrats “green” policies will raise your price of gas! https://t.co/iBS1UQul7A"
1176339522113679360,2019-09-24 11:36,other,She seems like a very happy young girl looking forward to a bright and wonderful future. So nice to see! https://t.co/1tQG6QcVKO
1134452086857523205,2019-05-31 21:30,immigration,"Mexico has taken advantage of the United States for decades. Because of the Dems, our Immigration Laws are BAD. Mexico makes a FORTUNE from the U.S., have for decades, they can easily fix this problem. Time for them to finally do what must be done!"
1191000516580519937,2019-11-03 22:33,other,"The Whistleblower got it sooo wrong that HE must come forward. The Fake News Media knows who he is but, being an arm of the Democrat Party, don’t want to reveal him because there would be hell to pay.   Reveal the Whistleblower and end the Impeachment Hoax!"
1158706052768157701,2019-08-06 19:47,other,"@sundarpichai of Google was in the Oval Office working very hard to explain how much he liked me, what a great job the Administration is doing, that Google was not involved with China’s military, that they didn’t help Crooked Hillary over me in the 2016 Election, and that they..."
1127529870014201856,2019-05-12 19:04,other,"Think of it. I became President of the United States in one of the most hard fought and consequential elections in the history of our great nation. From long before I ever took office, I was under a sick & unlawful investigation concerning what has become known as the Russian...."
1113819627212169219,2019-04-04 23:04,other,"The New York Times had no legitimate sources, which would be totally illegal, concerning the Mueller Report. In fact, they probably had no sources at all! They are a Fake News paper who have already been forced to apologize for their incorrect and very bad reporting on me!"
1117751619469361152,2019-04-15 19:28,immigration,Congress should come back to D.C. now and FIX THE IMMIGRATION LAWS!
1202232743876161537,2019-12-04 22:26,other,"....When today’s meetings are over, I will be heading back to Washington. We won’t be doing a press conference at the close of NATO because we did so many over the past two days. Safe travels to all!"
1113778970145615878,2019-04-04 20:22,other,"According to polling, few people seem to care about the Russian Collusion Hoax, but some Democrats are fighting hard to keep the Witch Hunt alive. They should focus on legislation or, even better, an investigation of how the ridiculous Collusion Delusion got started - so illegal!"
1178643854737772545,2019-09-30 20:12,other,"Rep. Adam Schiff illegally made up a FAKE & terrible statement, pretended it to be mine as the most important part of my call to the Ukrainian President, and read it aloud to Congress and the American people. It bore NO relationship to what I said on the call. Arrest for Treason?"
1172633140067753984,2019-09-14 06:08,immigration,Great news about the work we are doing on illegal immigration! https://t.co/ihTYQAYWxu
1097666398778785792,2019-02-19 09:17,other,Today more than 50 countries around the world now recognize the rightful government of Venezuela. The Venezuelan people have spoken and the world has heard their voice. They are turning the page on Socialism and Dictatorship; and there will be NO GOING BACK! https://t.co/C3DL5RFfiE
1164744428680097792,2019-08-23 11:41,other,".@SenCoryGardner has done a fantastic job representing the people of Colorado. He really knows how to win. Strong on Crime, Borders & the 2nd A, Cory fights hard for our Military & Vets. John Hickenlooper is badly damaged after his horrible run for President. Big Primary trouble!"
1119781053932232705,2019-04-21 09:53,other,Thank you @JesseBWatters and @DBongino! https://t.co/aGH4GBzhqh
1081535102461579264,2019-01-05 20:57,immigration,"The Democrats could solve the Shutdown problem in a very short period of time. All they have to do is approve REAL Border Security (including a Wall), something which everyone, other than drug dealers, human traffickers and criminals, want very badly! This would be so easy to do!"
1081883505049636864,2019-01-06 20:01,immigration,"“We simply cannot allow people to pour into the United States undetected, undocumented, unchecked...” Barrack Obama, 2005. I voted, when I was a Senator, to build a barrier to try to prevent illegal immigrants from coming in...” Hillary Clinton, 2015."
1095523879689293825,2019-02-13 11:23,immigration,"I want to thank all Republicans for the work you have done in dealing with the Radical Left on Border Security. Not an easy task, but the Wall is being built and will be a great achievement and contributor toward life and safety within our Country!"
1164914609180033026,2019-08-23 09:57,other,"As usual, the Fed did NOTHING! It is incredible that they can “speak” without knowing or asking what I am doing, which will be announced shortly. We have a very strong dollar and a very weak Fed. I will work “brilliantly” with both, and the U.S. will do great..."
1168487907725840384,2019-09-02 19:36,other,"“When you put everything together, the pro growth Tax & Regulation Cuts, help to retrain workers, the Tariffs which encourage manufacturers to come back to America, along with President Trumps tough approach on immigration (strong stance on illegals, promoting Merit Based), it..."
1101340141501714432,2019-03-01 12:35,other,"Today in Alaska, it was my great honor to visit with our brave men and women of the United States Military at Joint Base Elmendorf-Richardson. We are forever grateful for their service and sacrifice. THANK YOU! https://t.co/4REVxKUsHT"
1116092912146759681,2019-04-11 05:37,other,"Join me in Crosby, Texas as I deliver remarks and sign Executive Orders on Energy and Infrastructure! https://t.co/oun56uzi53"
1185037614685904896,2019-10-18 11:39,other,"Democrats are now the party of high taxes, high crime, open borders, late-term abortion, socialism, and blatant corruption. The Republican Party is the party of the American Worker, the American Family, and the American Dream! #KAG2020 https://t.co/qXB198T5cM"
1203427964135698433,2019-12-08 05:35,other,"@KimStrassel “Schiff’s surveillance (obtaining phone logs) is an unprecedented abuse of power.”  To put it mildly. Also, it is illegal!"
1193192673429131264,2019-11-09 23:44,other,Bringing the word “Nationalism” back into the mainstream - great job by Rich Lowry! Very important book. https://t.co/yQI4ylGgDb
1104506943887065089,2019-03-10 06:19,other,The Witch Hunt continues! https://t.co/9W1iUgE0d6
1177356904110133248,2019-09-27 06:58,other,"Congratulations to my friend @SenShelby, our powerful Appropriations Chairman, for his hard work on many strong bills that continue to rebuild our military, invest in border security, and many other priorities. Good work and keep fighting, you are winning!"
1094948909657542656,2019-02-11 21:18,immigration,"The Democrats do not want us to detain, or send back, criminal aliens! This is a brand new demand. Crazy!"
1104503216111321089,2019-03-10 06:04,immigration,"Wacky Nut Job @AnnCoulter, who still hasn’t figured out that, despite all odds and an entire Democrat Party of Far Left Radicals against me (not to mention certain Republicans who are sadly unwilling to fight), I am winning on the Border. Major sections of Wall are being built..."
1102380332072996864,2019-03-04 09:28,other,And also illegally leaking to Fake News CNN & others? https://t.co/GAItdhWniB
1173672361670975490,2019-09-17 02:57,immigration,"Big crowd expected in New Mexico tonight, where we will WIN. Your Border Wall is getting stronger each and every day — see you in a few hours! https://t.co/uuG2gu0tTg"
1208155412962447360,2019-12-21 06:41,immigration,"We are getting MS-13 gang members, and many other people that shouldn’t be here, out of our Country! https://t.co/Cfk4iIBVTQ"
1153126579641495552,2019-07-22 10:16,immigration,"Senator Chuck Schumer has finally gone to the Southern Border with some Democrat Senators. This is a GREAT thing! Nearby, he missed a large group of Illegal Immigrants trying to enter the USA illegally. They wildly  rushed Border Patrol. Some Agents were badly injured...."
1143888628562714624,2019-06-26 22:27,other,"Women’s soccer player, @meganrapino, just stated that she is “not going to the F...ing White House if we win.” Other than the NBA, which now refuses to call owners, owners (please explain that I just got Criminal Justice Reform passed, Black unemployment is at the lowest level..."
1155807406812782592,2019-07-29 19:48,other,"The E.U. and China will further lower interest rates and pump money into their systems, making it much easier for their manufacturers to sell product. In the meantime, and with very low inflation, our Fed does nothing - and probably will do very little by comparison. Too bad!"
1134921828198232064,2019-06-02 04:37,other,"....U.S. in order to avoid paying the 25% Tariff. Like Mexican companies will move back to the United States once the Tariff reaches the higher levels. They took many of our companies & jobs, the foolish Pols let it happen, and now they will come back unless Mexico stops the....."
1195356211937468417,2019-11-15 23:01,other,"....They call it “serving at the pleasure of the President.” The U.S. now has a very strong and powerful foreign policy, much different than proceeding administrations. It is called, quite simply, America First! With all of that, however, I have done FAR more for Ukraine than O."
1106144173458161664,2019-03-14 18:44,immigration,"A big National Emergency vote today by The United States Senate on Border Security & the Wall (which is already under major construction). I am prepared to veto, if necessary. The Southern Border is a National Security and Humanitarian Nightmare, but it can be easily fixed!"
1155073965880172544,2019-07-27 19:14,immigration,"....As proven last week during a Congressional tour, the Border is clean, efficient & well run, just very crowded. Cumming District is a disgusting, rat and rodent infested mess. If he spent more time in Baltimore, maybe he could help clean up this very dangerous & filthy place"
1178074551541997568,2019-09-29 06:30,other,"....fraudulently and illegally inserted his made up & twisted words into my call with the Ukrainian President to make it look like I did something very wrong. He then boldly read those words to Congress and millions of people, defaming & libeling me. He must resign from Congress!"
1142784534204882944,2019-06-23 21:20,other,Wonderful Church service at Camp David. Thank you!
1093871865246961666,2019-02-08 21:59,other,"...It is all a GIANT AND ILLEGAL HOAX, developed long before the election itself, but used as an excuse by the Democrats as to why Crooked Hillary Clinton lost the Election! Someday the Fake News Media will turn honest & report that Donald J. Trump was actually a GREAT Candidate!"
1088149393851760642,2019-01-24 03:00,immigration,Even Trump Haters like (MS)NBC acknowledge you “BUILD A WALL & CRIME WILL FALL!” https://t.co/bKIgmHUW5P
